,id,host_id,zipcode,accommodates,bathrooms,bedrooms,beds,minimum_nights,availability_30,number_of_reviews,review_scores_rating,host_listing_count,Apartment,Bed & Breakfast,Boat,Castle,Dorm,House,Hut,Loft,Other,Tent,Treehouse,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,price,price_log
1600,2268576,11583584,10001,0.5760424299973689,2.3140196115930816,2.8819064685354276,1.2700382361934728,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2500.0,7.824046010856292
1601,3998999,20732270,10027,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.6966802619305669,0.036499109728058116,70-79,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
1602,3361020,7289932,10011,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.29679280453409973,-0.062004511706701106,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,114.0,4.736198448394496
1603,1139851,5654454,10011,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,2.9473788713085614,-1.3027570250517688,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,95.0,4.553876891600541
1604,2319505,538806,11211,1.6716253459016284,2.3140196115930816,1.235102772229469,1.2700382361934728,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,400.0,5.991464547107982
1605,4809882,589604,10002,-1.0673319438590205,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,200.0,5.298317366548036
1606,362838,1833732,10002,1.6716253459016284,-0.3370343067877555,1.235102772229469,2.1584848591445143,0.17367341683956244,1.096567719327034,-0.062004511706701106,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,450.0,6.1092475827643655
1608,3490209,2275829,10002,1.1238338879494987,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,0.7766577534098603,0.08575092044543774,90-94,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125.0,4.8283137373023015
1609,2277922,5530798,10024,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
1610,3826908,19691070,11101,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.0,4.605170185988092
1611,4491687,21914024,11213,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,1.2700382361934728,0.17367341683956244,0.8566352448891538,-0.5545226188804973,No Reviews,0.5436210842425065,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,3.6888794541139363
1612,2965992,15133453,11205,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.5699170531922766,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160.0,5.075173815233827
1613,4720575,23078691,10009,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.7429145846967148,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.0,4.382026634673881
1614,289868,1504577,10011,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,1.758647962250419,-0.10309465286236737,0.5290172169018542,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90.0,4.499809670330265
1615,4575512,23717604,10018,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
1616,2254106,370319,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85.0,4.442651256490317
1617,868874,2886652,11238,1.6716253459016284,2.3140196115930816,1.235102772229469,0.38159161324243157,0.17367341683956244,-0.982847059134595,-0.20975994385883995,95-100,0.08037640832202401,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,390.0,5.966146739123692
1618,4244171,18755752,11421,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.5367252789719801,-0.012752700989321495,95-100,0.08037640832202401,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,3.6888794541139363
1620,82550,448312,11201,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.29679280453409973,0.18425454188019696,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
1623,2154246,1303052,11230,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,0.9230317026408912,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,55.0,4.007333185232471
1624,4257069,22091623,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
1625,3875832,20026555,10025,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.9661606895449907,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,199.0,5.293304824724492
1626,1482651,7932269,10034,-0.5195404859068907,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
1627,1598950,4480014,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,1.758647962250419,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
1628,746996,3920265,11215,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,0.6167027704512734,3.8288885349662882,95-100,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,115.0,4.74493212836325
1629,1115574,4250850,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,0.9230317026408912,85-89,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,89.0,4.48863636973214
1630,732145,3811181,10002,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.7766577534098603,0.4797654061844746,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,299.0,5.700443573390687
1631,560078,2753256,10009,-0.5195404859068907,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.22257021951315167,1.096567719327034,-0.16050813314146034,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,295.0,5.68697535633982
1632,3490751,9586465,10036,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-0.34302712730024765,0.5290172169018542,70-79,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,59.0,4.07753744390572
1633,4867016,1968327,11205,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.0,4.382026634673881
1634,4235523,5118728,11109,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,2.9473788713085614,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
1635,3771392,1562990,11211,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.5699170531922766,0.6966802619305669,-0.25901175457621956,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110.0,4.700480365792417
1636,762145,3315563,10023,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.20975994385883995,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
1637,4539561,16109996,10024,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-1.0628245506138885,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250.0,5.521460917862246
1638,1361075,3474775,11218,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
1639,944155,5110308,11237,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,0.676772649053993,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
1640,4716066,11099090,11106,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.21681531305480634,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
1642,1932038,7372961,10016,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90.0,4.499809670330265
1644,1549287,8253604,10027,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.20975994385883995,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79.0,4.3694478524670215
1645,4409384,22887458,10002,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,1.2700382361934728,-0.6188138558658658,0.8566352448891538,-0.30826356529359916,80-84,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
1646,3369432,14398331,11106,-0.5195404859068907,-0.3370343067877555,1.235102772229469,-0.5068550097086097,0.9661606895449907,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,90.0,4.499809670330265
1647,3772353,10616563,10011,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,1.0165902278477406,-0.25901175457621956,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,325.0,5.783825182329737
1648,3819308,971198,10011,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.5367252789719801,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,289.0,5.666426688112432
1649,238814,1251879,10025,0.028250972045239065,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.22257021951315167,0.3767702960133932,0.4797654061844746,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,225.0,5.41610040220442
1650,640714,952657,11211,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,-0.8228920761760082,2.252830592010141,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,59.0,4.07753744390572
1651,1806437,9467204,10009,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,-0.012752700989321495,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
1652,4016008,212728,11217,0.028250972045239065,2.3140196115930816,1.235102772229469,0.38159161324243157,1.758647962250419,-0.10309465286236737,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
1653,1001353,5506785,11249,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.9366127363684471,1.1200389455104096,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99.0,4.59511985013459
1654,4745012,1766929,10065,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,-1.0628245506138885,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,162.0,5.087596335232384
1656,1942974,10021374,11206,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.982847059134595,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
1657,697823,3575807,11201,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.5829596017381279,0.9722835133582708,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,199.0,5.293304824724492
1658,4559459,4533313,10023,1.1238338879494987,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,-0.42300461877954104,-0.4067671867283584,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
1659,2017408,5138696,10019,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.9661606895449907,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,350.0,5.857933154483459
1661,3782390,4447876,10002,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
1662,2977232,15185319,10029,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,1.096567719327034,0.13500273116281733,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.0,4.382026634673881
1663,1458987,7645338,11374,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.2630496358209542,-0.012752700989321495,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60.0,4.0943445622221
1664,805411,4239809,11238,1.1238338879494987,3.6395465707834997,2.8819064685354276,1.2700382361934728,-0.22257021951315167,-1.0628245506138885,0.18425454188019696,90-94,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
1665,3532334,17783207,11206,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-1.3027570250517688,-0.30826356529359916,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.0,3.8066624897703196
1667,2256519,11523254,10011,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,750.0,6.620073206530356
1668,3713233,14157138,11233,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,-0.25901175457621956,70-79,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60.0,4.0943445622221
1669,4630814,23980420,11238,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59.0,4.07753744390572
1670,4776246,4147562,10003,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.9366127363684471,-0.5052708081631176,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,4.605170185988092
1672,502146,2477896,10035,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,-0.30826356529359916,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
1673,3852775,17426175,10002,-0.5195404859068907,2.3140196115930816,2.8819064685354276,1.2700382361934728,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250.0,5.521460917862246
1674,1821168,4659268,11105,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.2227795335724754,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
1675,4499085,21211857,10011,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,150.0,5.0106352940962555
1676,895431,2156913,11103,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,5.176067843447332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
1677,4091776,6721198,10028,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.9028695676553016,-0.20975994385883995,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,149.0,5.003946305945459
1678,1368568,1243966,10023,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,7.306058871188418,1.096567719327034,-0.5052708081631176,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,390.0,5.966146739123692
1680,860837,2504057,10009,3.8627911777101476,-0.3370343067877555,2.8819064685354276,3.9353781050465972,0.5699170531922766,-1.3027570250517688,0.6275208383366134,85-89,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,399.0,5.988961416889864
1681,1952692,8555143,10012,1.1238338879494987,2.3140196115930816,1.235102772229469,-0.5068550097086097,0.17367341683956244,-0.9028695676553016,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,199.0,5.293304824724492
1682,2257284,469742,10003,-0.5195404859068907,0.9884926524026629,1.235102772229469,0.38159161324243157,-0.22257021951315167,-0.2630496358209542,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,425.0,6.052089168924417
1683,2311110,11401019,11237,-0.5195404859068907,0.9884926524026629,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.29679280453409973,-0.25901175457621956,90-94,0.08037640832202401,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60.0,4.0943445622221
1684,3896588,20157162,10023,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125.0,4.8283137373023015
1685,1232433,6721198,10128,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,0.676772649053993,80-84,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115.0,4.74493212836325
1686,498038,2459020,10032,1.6716253459016284,-0.3370343067877555,1.235102772229469,2.1584848591445143,-0.6188138558658658,0.9366127363684471,1.5633052419668263,90-94,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
1687,2993862,10279622,10036,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.456018997445738,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
1688,2149959,10972368,11211,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.0165902278477406,0.7260244597713726,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90.0,4.499809670330265
1689,4856906,13109235,10019,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,-0.5829596017381279,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,130.0,4.867534450455582
1690,2674267,3929012,10023,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.21681531305480634,1.1200389455104096,85-89,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,109.0,4.6913478822291435
1691,4286662,22253568,10012,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
